I,n,d,e,x,,, ,t,i,m,e, ,(,m,s,),,, ,I,0, ,(,p,A,),,, ,V,0, ,(,m,V,)
1,2000.04,-0.01,-42.358396
6,2000.24,-0.01,-42.297361
11,2000.44,-0.01,-42.510984
16,2000.64,-0.01,-42.327879
21,2000.84,-0.01,-42.388914
26,2001.04,-0.01,-42.419432
31,2001.24,-0.01,-42.449949
36,2001.44,-0.01,-42.327879
41,2001.64,-0.01,-42.449949
46,2001.84,-0.01,-42.510984
51,2002.04,-0.01,-42.297361
56,2002.24,-0.01,-42.480467
61,2002.44,-0.01,-42.358396
66,2002.64,-0.01,-42.358396
71,2002.84,-0.01,-42.327879
76,2003.04,-0.01,-42.480467
81,2003.24,-0.01,-42.388914
86,2003.44,-0.01,-42.419432
91,2003.64,-0.01,-42.327879
96,2003.84,-0.01,-42.327879
101,2004.04,-0.01,-42.480467
106,2004.24,-0.01,-42.541502
111,2004.44,-0.01,-42.480467
116,2004.64,-0.01,-42.633055
121,2004.84,-0.01,-42.602537
126,2005.04,-0.01,-42.480467
131,2005.24,-0.01,-42.419432
136,2005.44,-0.01,-42.663572
141,2005.64,-0.01,-42.633055
146,2005.84,-0.01,-42.541502
151,2006.04,-0.01,-42.480467
156,2006.24,-0.01,-42.449949
161,2006.44,-0.01,-42.388914
166,2006.64,-0.01,-42.419432
171,2006.84,-0.01,-42.541502
176,2007.04,-0.01,-42.358396
181,2007.24,-0.01,-42.358396
186,2007.44,-0.01,-42.388914
191,2007.64,-0.01,-42.327879
196,2007.84,-0.01,-42.266844
201,2008.04,-0.01,-42.175291
206,2008.24,-0.01,-42.175291
211,2008.44,-0.01,-42.144773
216,2008.64,-0.01,-42.175291
221,2008.84,-0.01,-42.022703
226,2009.04,-0.01,-42.083738
231,2009.24,-0.01,-42.175291
236,2009.44,-0.01,-42.205809
241,2009.64,-0.01,-42.236326
246,2009.84,-0.01,-42.175291
251,2010.04,-0.01,-42.297361
256,2010.24,-0.01,-42.144773
261,2010.44,-0.01,-42.297361
266,2010.64,-0.01,-42.236326
271,2010.84,-0.01,-42.205809
276,2011.04,-0.01,-42.205809
281,2011.24,-0.01,-42.114256
286,2011.44,-0.01,-42.022703
291,2011.64,-0.01,-42.144773
296,2011.84,-0.01,-42.205809
301,2012.04,-0.01,-42.327879
306,2012.24,-0.01,-42.358396
311,2012.44,-0.01,-42.266844
316,2012.64,-0.01,-42.297361
321,2012.84,-0.01,-42.266844
326,2013.04,-0.01,-42.205809
331,2013.24,-0.01,-42.236326
336,2013.44,-0.01,-42.114256
341,2013.64,-0.01,-41.961668
346,2013.84,-0.01,-41.961668
351,2014.04,-0.01,-42.114256
356,2014.24,-0.01,-42.266844
361,2014.44,-0.01,-42.358396
366,2014.64,-0.01,-42.388914
371,2014.84,-0.01,-42.510984
376,2015.04,-0.01,-42.236326
381,2015.24,-0.01,-42.358396
386,2015.44,-0.01,-42.419432
391,2015.64,-0.01,-42.358396
396,2015.84,-0.01,-42.266844
401,2016.04,-0.01,-42.297361
406,2016.24,-0.01,-42.236326
