I,n,d,e,x,,, ,t,i,m,e, ,(,m,s,),,, ,I,0, ,(,p,A,),,, ,V,0, ,(,m,V,)
1,800.04,0,-43.304441
6,800.24,0,-43.365476
11,800.44,0,-43.243406
16,800.64,0,-43.273924
21,800.84,0,-43.487547
26,801.04,0,-43.426512
31,801.24,0,-43.334959
36,801.44,0,-43.426512
41,801.64,0,-43.457029
46,801.84,0,-43.457029
51,802.04,0,-43.518064
56,802.24,0,-43.609617
61,802.44,0,-43.548582
66,802.64,0,-43.609617
71,802.84,0,-43.579099
76,803.04,0,-43.487547
81,803.24,0,-43.762205
86,803.44,0,-43.853758
91,803.64,0,-43.609617
96,803.84,0,-43.762205
101,804.04,0,-43.70117
106,804.24,0,-43.670652
111,804.44,0,-43.609617
116,804.64,0,-43.914793
121,804.84,0,-43.853758
126,805.04,0,-43.853758
131,805.24,0,-43.792723
136,805.44,0,-43.853758
141,805.64,0,-43.82324
146,805.84,0,-44.006346
151,806.04,0,-43.94531
156,806.24,0,-43.853758
161,806.44,0,-43.853758
166,806.64,0,-43.853758
171,806.84,0,-43.731687
176,807.04,0,-43.731687
181,807.24,0,-43.792723
186,807.44,0,-43.762205
191,807.64,0,-43.792723
196,807.84,0,-43.975828
201,808.04,0,-43.82324
206,808.24,0,-43.94531
211,808.44,0,-44.006346
216,808.64,0,-43.975828
221,808.84,0,-43.792723
226,809.04,0,-43.853758
231,809.24,0,-43.94531
236,809.44,0,-43.884275
241,809.64,0,-43.792723
246,809.84,0,-43.762205
251,810.04,0,-43.792723
256,810.24,0,-43.82324
261,810.44,0,-43.884275
266,810.64,0,-43.82324
271,810.84,0,-43.94531
276,811.04,0,-43.82324
281,811.24,0,-43.609617
286,811.44,0,-43.609617
291,811.64,0,-43.609617
296,811.84,0,-43.395994
301,812.04,0,-43.426512
306,812.24,0,-43.395994
311,812.44,0,-43.395994
316,812.64,0,-43.487547
321,812.84,0,-43.548582
326,813.04,0,-43.518064
331,813.24,0,-43.579099
