I,n,d,e,x,,, ,t,i,m,e, ,(,m,s,),,, ,I,0, ,(,p,A,),,, ,V,0, ,(,m,V,)
1,800.04,0,-44.403074
6,800.24,0,-44.555662
11,800.44,0,-44.464109
16,800.64,0,-44.616697
21,800.84,0,-44.58618
26,801.04,0,-44.433592
31,801.24,0,-44.433592
36,801.44,0,-44.525144
41,801.64,0,-44.311521
46,801.84,0,-44.250486
51,802.04,0,-44.281004
56,802.24,0,-44.311521
61,802.44,0,-44.189451
66,802.64,0,-44.158933
71,802.84,0,-44.036863
76,803.04,0,-44.128416
81,803.24,0,-44.311521
86,803.44,0,-44.372556
91,803.64,0,-44.281004
96,803.84,0,-44.097898
101,804.04,0,-44.189451
106,804.24,0,-44.097898
111,804.44,0,-44.219969
116,804.64,0,-44.219969
121,804.84,0,-44.219969
126,805.04,0,-44.128416
131,805.24,0,-44.128416
136,805.44,0,-44.067381
141,805.64,0,-43.975828
146,805.84,0,-43.884275
151,806.04,0,-43.914793
156,806.24,0,-43.853758
161,806.44,0,-43.884275
166,806.64,0,-43.792723
171,806.84,0,-43.731687
176,807.04,0,-43.762205
181,807.24,0,-43.792723
186,807.44,0,-43.884275
191,807.64,0,-43.94531
196,807.84,0,-43.853758
201,808.04,0,-43.884275
206,808.24,0,-43.94531
211,808.44,0,-43.792723
216,808.64,0,-43.792723
221,808.84,0,-43.731687
226,809.04,0,-43.762205
231,809.24,0,-43.609617
236,809.44,0,-43.609617
241,809.64,0,-43.70117
246,809.84,0,-43.70117
251,810.04,0,-43.731687
256,810.24,0,-43.70117
261,810.44,0,-43.82324
266,810.64,0,-43.853758
271,810.84,0,-43.792723
276,811.04,0,-43.640135
281,811.24,0,-43.518064
286,811.44,0,-43.487547
291,811.64,0,-43.457029
296,811.84,0,-43.395994
301,812.04,0,-43.487547
306,812.24,0,-43.731687
311,812.44,0,-43.70117
316,812.64,0,-43.670652
321,812.84,0,-43.731687
326,813.04,0,-43.670652
331,813.24,0,-43.884275
336,813.44,0,-43.792723
341,813.64,0,-43.670652
346,813.84,0,-43.70117
351,814.04,0,-43.670652
356,814.24,0,-43.457029
361,814.44,0,-43.457029
366,814.64,0,-43.609617
371,814.84,0,-43.457029
376,815.04,0,-43.426512
381,815.24,0,-43.579099
386,815.44,0,-43.579099
391,815.64,0,-43.457029
396,815.84,0,-43.518064
401,816.04,0,-43.487547
406,816.24,0,-43.487547
411,816.44,0,-43.457029
416,816.64,0,-43.548582
421,816.84,0,-43.395994
426,817.04,0,-43.487547
431,817.24,0,-43.334959
436,817.44,0,-43.304441
441,817.64,0,-43.212889
446,817.84,0,-43.304441
451,818.04,0,-43.243406
456,818.24,0,-43.151853
461,818.44,0,-43.121336
466,818.64,0,-43.121336
471,818.84,0,-43.151853
476,819.04,0,-43.212889
481,819.24,0,-43.212889
486,819.44,0,-43.090818
491,819.64,0,-42.93823
496,819.84,0,-42.907713
501,820.04,0,-42.785642
506,820.24,0,-42.81616
511,820.44,0,-42.81616
516,820.64,0,-42.81616
521,820.84,0,-42.785642
526,821.04,0,-42.907713
531,821.24,0,-42.81616
536,821.44,0,-42.999266
541,821.64,0,-43.029783
546,821.84,0,-42.968748
551,822.04,0,-42.93823
556,822.24,0,-42.69409
561,822.44,0,-42.572019
566,822.64,0,-42.419432
571,822.84,0,-42.602537
576,823.04,0,-42.724607
581,823.24,0,-42.663572
586,823.44,0,-42.846678
591,823.64,0,-42.877195
596,823.84,0,-42.877195
601,824.04,0,-42.93823
606,824.24,0,-42.785642
611,824.44,0,-42.755125
616,824.64,0,-42.81616
621,824.84,0,-42.69409
626,825.04,0,-42.633055
631,825.24,0,-42.663572
636,825.44,0,-42.724607
641,825.64,0,-42.633055
646,825.84,0,-42.755125
651,826.04,0,-42.907713
656,826.24,0,-42.81616
661,826.44,0,-42.785642
666,826.64,0,-42.755125
671,826.84,0,-42.81616
676,827.04,0,-42.81616
681,827.24,0,-42.81616
686,827.44,0,-42.877195
691,827.64,0,-42.69409
696,827.84,0,-42.602537
701,828.04,0,-42.480467
706,828.24,0,-42.419432
711,828.44,0,-42.602537
716,828.64,0,-42.69409
721,828.84,0,-42.785642
726,829.04,0,-42.755125
731,829.24,0,-42.785642
736,829.44,0,-42.633055
741,829.64,0,-42.633055
746,829.84,0,-42.755125
751,830.04,0,-42.724607
756,830.24,0,-42.633055
761,830.44,0,-42.602537
766,830.64,0,-42.633055
771,830.84,0,-42.541502
776,831.04,0,-42.602537
781,831.24,0,-42.602537
786,831.44,0,-42.541502
791,831.64,0,-42.572019
796,831.84,0,-42.633055
801,832.04,0,-42.572019
806,832.24,0,-42.602537
811,832.44,0,-42.572019
816,832.64,0,-42.572019
821,832.84,0,-42.572019
826,833.04,0,-42.327879
831,833.24,0,-42.327879
836,833.44,0,-42.419432
841,833.64,0,-42.480467
846,833.84,0,-42.510984
851,834.04,0,-42.510984
